timestamp,event_type,service_name,request_index,failed,request_duration_ms,resource_usage_percent,mean_request_duration_ms,mean_resource_usage_percent
2026-05-04T06:29:11.134+00:00,request,ServiceA,78,1,1030.896,0.0,1030.896,0.0
2026-05-04T06:29:11.134+00:00,request,ServiceA,98,1,1033.423,0.0,1032.159,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,50,1,1027.378,0.0,1030.565,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,21,1,1038.637,0.0,1032.583,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,74,1,1029.24,0.0,1031.915,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,24,1,1038.556,0.0,1033.022,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,61,1,1028.479,0.0,1032.373,0.0
2026-05-04T06:29:11.135+00:00,request,ServiceA,59,1,1031.372,0.0,1032.248,0.0
2026-05-04T06:29:11.136+00:00,request,ServiceA,58,1,1031.356,0.0,1032.149,0.0
2026-05-04T06:29:11.136+00:00,request,ServiceA,27,1,1038.842,0.0,1032.818,0.0
2026-05-04T06:29:11.136+00:00,request,ServiceA,20,1,1039.812,0.0,1033.454,0.0
2026-05-04T06:29:11.136+00:00,request,ServiceA,29,1,1038.757,0.0,1033.896,0.0
2026-05-04T06:29:11.290+00:00,request,ServiceA,15,0,1194.416,0.0,1046.243,0.0
2026-05-04T06:29:11.434+00:00,request,ServiceA,3,0,1339.955,0.0,1067.223,0.0
2026-05-04T06:29:11.497+00:00,request,ServiceA,7,0,1402.895,0.0,1089.601,0.0
2026-05-04T06:29:11.616+00:00,request,ServiceA,23,0,1519.542,0.0,1116.472,0.0
2026-05-04T06:29:11.988+00:00,request,ServiceA,63,0,1883.765,0.0,1161.607,0.0
2026-05-04T06:29:12.218+00:00,request,ServiceA,57,0,2113.789,0.0,1214.506,0.0
2026-05-04T06:29:12.227+00:00,request,ServiceA,45,0,2128.12,0.0,1262.591,0.0
2026-05-04T06:29:12.305+00:00,request,ServiceA,37,0,2207.083,0.0,1309.816,0.0
2026-05-04T06:29:12.313+00:00,request,ServiceA,41,0,2214.519,0.0,1352.897,0.0
2026-05-04T06:29:12.314+00:00,request,ServiceA,81,0,2211.879,0.0,1391.941,0.0
2026-05-04T06:29:12.383+00:00,request,ServiceA,93,0,2282.179,0.0,1430.647,0.0
2026-05-04T06:29:12.464+00:00,request,ServiceA,34,0,2366.729,0.0,1469.651,0.0
2026-05-04T06:29:12.466+00:00,request,ServiceA,1,0,2372.302,0.0,1505.757,0.0
2026-05-04T06:29:12.526+00:00,request,ServiceA,100,0,2418.312,0.0,1540.855,0.0
2026-05-04T06:29:12.543+00:00,request,ServiceA,11,0,2448.03,0.0,1574.454,0.0
