timestamp,event_type,service_name,request_index,failed,request_duration_ms,resource_usage_percent,mean_request_duration_ms,mean_resource_usage_percent
2026-05-04T06:51:45.943+00:00,request,ServiceA,75,0,734.266,0.0,734.266,0.0
2026-05-04T06:51:45.988+00:00,request,ServiceA,498,0,762.626,0.0,748.446,0.0
2026-05-04T06:51:46.185+00:00,request,ServiceA,399,0,985.959,0.0,827.617,0.0
2026-05-04T06:51:46.279+00:00,request,ServiceA,79,0,1070.654,0.0,888.376,0.0
2026-05-04T06:51:46.293+00:00,request,ServiceA,470,0,1068.342,0.0,924.369,0.0
2026-05-04T06:51:46.295+00:00,request,ServiceA,465,0,1023.873,0.0,940.953,0.0
2026-05-04T06:51:46.301+00:00,request,ServiceA,170,0,1055.108,0.0,957.261,0.0
2026-05-04T06:51:46.308+00:00,request,ServiceA,2,0,1123.646,0.0,978.059,0.0
2026-05-04T06:51:46.377+00:00,request,ServiceA,11,1,1104.651,0.0,992.125,0.0
2026-05-04T06:51:46.377+00:00,request,ServiceA,373,1,1085.621,0.0,1001.475,0.0
2026-05-04T06:51:46.378+00:00,request,ServiceA,463,1,1152.683,0.0,1015.221,0.0
2026-05-04T06:51:46.378+00:00,request,ServiceA,361,1,1085.899,0.0,1021.111,0.0
2026-05-04T06:51:46.378+00:00,request,ServiceA,378,1,1150.693,0.0,1031.079,0.0
2026-05-04T06:51:46.414+00:00,request,ServiceA,101,1,1203.16,0.0,1043.37,0.0
2026-05-04T06:51:46.415+00:00,request,ServiceA,48,1,1144.515,0.0,1050.113,0.0
2026-05-04T06:51:46.415+00:00,request,ServiceA,271,1,1037.249,0.0,1049.309,0.0
2026-05-04T06:51:46.415+00:00,request,ServiceA,45,1,1082.899,0.0,1051.285,0.0
2026-05-04T06:51:46.416+00:00,request,ServiceA,84,1,1206.907,0.0,1059.931,0.0
2026-05-04T06:51:46.417+00:00,request,ServiceA,113,1,1203.964,0.0,1067.511,0.0
2026-05-04T06:51:46.417+00:00,request,ServiceA,93,1,1146.364,0.0,1071.454,0.0
2026-05-04T06:51:46.418+00:00,request,ServiceA,35,1,1113.777,0.0,1073.469,0.0
2026-05-04T06:51:46.418+00:00,request,ServiceA,368,1,1126.635,0.0,1075.886,0.0
2026-05-04T06:51:46.418+00:00,request,ServiceA,451,1,1189.99,0.0,1080.847,0.0
2026-05-04T06:51:46.418+00:00,request,ServiceA,238,1,1068.423,0.0,1080.329,0.0
2026-05-04T06:51:46.482+00:00,request,ServiceA,417,0,1285.503,0.0,1088.536,0.0
2026-05-04T06:51:46.540+00:00,request,ServiceA,43,1,1236.411,0.0,1094.224,0.0
2026-05-04T06:51:46.595+00:00,request,ServiceA,178,0,1355.334,0.0,1103.894,0.0
2026-05-04T06:51:46.597+00:00,request,ServiceA,422,0,1400.93,0.0,1114.503,0.0
2026-05-04T06:51:46.601+00:00,request,ServiceA,365,1,1280.238,0.0,1120.218,0.0
2026-05-04T06:51:46.601+00:00,request,ServiceA,120,1,1387.325,0.0,1129.121,0.0
2026-05-04T06:51:46.601+00:00,request,ServiceA,27,1,1400.822,0.0,1137.886,0.0
2026-05-04T06:51:46.602+00:00,request,ServiceA,328,1,1279.892,0.0,1142.324,0.0
2026-05-04T06:51:46.602+00:00,request,ServiceA,81,1,1392.407,0.0,1149.902,0.0
2026-05-04T06:51:46.602+00:00,request,ServiceA,420,1,1406.577,0.0,1157.451,0.0
2026-05-04T06:51:46.603+00:00,request,ServiceA,287,1,1021.05,0.0,1153.554,0.0
2026-05-04T06:51:46.604+00:00,request,ServiceA,448,1,1405.491,0.0,1160.552,0.0
2026-05-04T06:51:46.604+00:00,request,ServiceA,296,1,1177.04,0.0,1160.998,0.0
2026-05-04T06:51:46.604+00:00,request,ServiceA,272,1,1227.266,0.0,1162.742,0.0
2026-05-04T06:51:46.605+00:00,request,ServiceA,34,1,1344.989,0.0,1167.415,0.0
2026-05-04T06:51:46.621+00:00,request,ServiceA,126,0,1406.154,0.0,1173.383,0.0
2026-05-04T06:51:46.698+00:00,request,ServiceA,317,1,1377.412,0.0,1178.36,0.0
2026-05-04T06:51:46.698+00:00,request,ServiceA,471,1,1271.051,0.0,1180.567,0.0
2026-05-04T06:51:46.698+00:00,request,ServiceA,105,1,1486.744,0.0,1187.687,0.0
2026-05-04T06:51:46.698+00:00,request,ServiceA,348,1,1376.548,0.0,1191.979,0.0
2026-05-04T06:51:46.698+00:00,request,ServiceA,444,1,1469.155,0.0,1198.139,0.0
2026-05-04T06:51:46.701+00:00,request,ServiceA,231,1,1419.729,0.0,1202.956,0.0
2026-05-04T06:51:46.701+00:00,request,ServiceA,290,1,1366.813,0.0,1206.442,0.0
2026-05-04T06:51:46.701+00:00,request,ServiceA,445,1,1471.492,0.0,1211.964,0.0
2026-05-04T06:51:46.702+00:00,request,ServiceA,30,1,1425.588,0.0,1216.324,0.0
2026-05-04T06:51:46.702+00:00,request,ServiceA,410,1,1504.525,0.0,1222.088,0.0
2026-05-04T06:51:46.702+00:00,request,ServiceA,7,1,1224.997,0.0,1222.145,0.0
2026-05-04T06:51:46.702+00:00,request,ServiceA,269,1,1196.792,0.0,1221.657,0.0
2026-05-04T06:51:46.703+00:00,request,ServiceA,384,1,1442.423,0.0,1225.823,0.0
2026-05-04T06:51:46.703+00:00,request,ServiceA,73,1,1396.964,0.0,1228.992,0.0
