timestamp,event_type,service_name,request_index,failed,request_duration_ms,resource_usage_percent,mean_request_duration_ms,mean_resource_usage_percent
2026-05-04T07:45:45.383+00:00,request,ServiceA,131,0,1157.759,0.0,1157.759,0.0
2026-05-04T07:45:45.819+00:00,request,ServiceA,170,0,1805.406,0.0,1481.583,0.0
2026-05-04T07:45:46.037+00:00,request,ServiceA,673,0,792.535,0.0,1251.9,0.0
2026-05-04T07:45:46.115+00:00,request,ServiceA,713,0,2320.035,0.0,1518.934,0.0
2026-05-04T07:45:46.193+00:00,request,ServiceA,431,0,2235.689,0.0,1662.285,0.0
2026-05-04T07:45:46.194+00:00,request,ServiceA,790,0,2247.359,0.0,1759.797,0.0
2026-05-04T07:45:46.196+00:00,request,ServiceA,99,0,1391.448,0.0,1707.176,0.0
2026-05-04T07:45:46.257+00:00,request,ServiceA,63,0,2477.036,0.0,1803.408,0.0
2026-05-04T07:45:46.288+00:00,request,ServiceA,177,0,2315.421,0.0,1860.299,0.0
2026-05-04T07:45:46.413+00:00,request,ServiceA,27,0,2636.647,0.0,1937.933,0.0
2026-05-04T07:45:46.505+00:00,request,ServiceA,633,0,2315.87,0.0,1972.291,0.0
2026-05-04T07:45:46.506+00:00,request,ServiceA,900,0,2016.367,0.0,1975.964,0.0
2026-05-04T07:45:46.630+00:00,request,ServiceA,8,0,2855.397,0.0,2043.613,0.0
2026-05-04T07:45:46.675+00:00,request,ServiceA,703,0,2878.866,0.0,2103.274,0.0
2026-05-04T07:45:46.690+00:00,request,ServiceA,730,0,2290.11,0.0,2115.73,0.0
2026-05-04T07:45:46.706+00:00,request,ServiceA,90,0,1948.73,0.0,2105.292,0.0
2026-05-04T07:45:46.720+00:00,request,ServiceA,910,0,2925.097,0.0,2153.516,0.0
2026-05-04T07:45:46.721+00:00,request,ServiceA,230,0,2182.39,0.0,2155.12,0.0
2026-05-04T07:45:46.734+00:00,request,ServiceA,635,0,2587.216,0.0,2177.862,0.0
2026-05-04T07:45:46.779+00:00,request,ServiceA,192,0,2789.711,0.0,2208.454,0.0
2026-05-04T07:45:46.782+00:00,request,ServiceA,511,0,2858.999,0.0,2239.433,0.0
2026-05-04T07:45:46.810+00:00,request,ServiceA,707,0,3014.892,0.0,2274.681,0.0
2026-05-04T07:45:46.896+00:00,request,ServiceA,250,0,2766.992,0.0,2296.086,0.0
2026-05-04T07:45:46.901+00:00,request,ServiceA,823,0,2960.596,0.0,2323.774,0.0
2026-05-04T07:45:46.956+00:00,request,ServiceA,57,0,3176.291,0.0,2357.874,0.0
2026-05-04T07:45:47.044+00:00,request,ServiceA,415,1,2994.469,0.0,2382.359,0.0
2026-05-04T07:45:47.047+00:00,request,ServiceA,5,1,3273.402,0.0,2415.36,0.0
2026-05-04T07:45:47.048+00:00,request,ServiceA,123,1,2858.015,0.0,2431.169,0.0
2026-05-04T07:45:47.048+00:00,request,ServiceA,578,1,3108.583,0.0,2454.529,0.0
2026-05-04T07:45:47.049+00:00,request,ServiceA,331,1,2945.389,0.0,2470.891,0.0
2026-05-04T07:45:47.050+00:00,request,ServiceA,335,1,2323.725,0.0,2466.143,0.0
2026-05-04T07:45:47.050+00:00,request,ServiceA,552,1,3197.722,0.0,2489.005,0.0
2026-05-04T07:45:47.050+00:00,request,ServiceA,968,1,1948.687,0.0,2472.632,0.0
2026-05-04T07:45:47.065+00:00,request,ServiceA,650,0,2778.216,0.0,2481.62,0.0
2026-05-04T07:45:47.141+00:00,request,ServiceA,357,1,3086.499,0.0,2498.902,0.0
2026-05-04T07:45:47.141+00:00,request,ServiceA,722,1,2865.778,0.0,2509.093,0.0
2026-05-04T07:45:47.141+00:00,request,ServiceA,172,1,2950.788,0.0,2521.031,0.0
2026-05-04T07:45:47.141+00:00,request,ServiceA,515,1,2229.987,0.0,2513.372,0.0
2026-05-04T07:45:47.141+00:00,request,ServiceA,424,1,3128.423,0.0,2529.142,0.0
2026-05-04T07:45:47.142+00:00,request,ServiceA,909,1,3343.417,0.0,2549.499,0.0
2026-05-04T07:45:47.142+00:00,request,ServiceA,30,1,3365.108,0.0,2569.392,0.0
2026-05-04T07:45:47.142+00:00,request,ServiceA,439,1,1635.271,0.0,2547.151,0.0
2026-05-04T07:45:47.142+00:00,request,ServiceA,416,1,3336.482,0.0,2565.507,0.0
2026-05-04T07:45:47.142+00:00,request,ServiceA,190,1,3336.02,0.0,2583.019,0.0
2026-05-04T07:45:47.143+00:00,request,ServiceA,949,1,2953.451,0.0,2591.251,0.0
2026-05-04T07:45:47.143+00:00,request,ServiceA,593,1,3014.544,0.0,2600.453,0.0
2026-05-04T07:45:47.204+00:00,request,ServiceA,517,1,2743.685,0.0,2603.5,0.0
2026-05-04T07:45:47.204+00:00,request,ServiceA,346,1,2963.798,0.0,2611.007,0.0
2026-05-04T07:45:47.205+00:00,request,ServiceA,3,1,3430.712,0.0,2627.735,0.0
2026-05-04T07:45:47.205+00:00,request,ServiceA,950,1,2056.815,0.0,2616.317,0.0
2026-05-04T07:45:47.205+00:00,request,ServiceA,151,1,1401.189,0.0,2592.491,0.0
2026-05-04T07:45:47.268+00:00,request,ServiceA,449,1,1916.129,0.0,2579.484,0.0
2026-05-04T07:45:47.268+00:00,request,ServiceA,71,1,1937.596,0.0,2567.373,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,455,1,3016.345,0.0,2575.687,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,885,1,2601.451,0.0,2576.156,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,365,1,3078.985,0.0,2585.135,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,444,1,2590.259,0.0,2585.225,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,1000,1,2089.501,0.0,2576.678,0.0
2026-05-04T07:45:47.269+00:00,request,ServiceA,651,1,2073.61,0.0,2568.151,0.0
2026-05-04T07:45:47.397+00:00,request,ServiceA,658,1,3493.502,0.0,2583.573,0.0
2026-05-04T07:45:47.397+00:00,request,ServiceA,571,1,3225.413,0.0,2594.095,0.0
2026-05-04T07:45:47.397+00:00,request,ServiceA,996,1,3044.59,0.0,2601.362,0.0
2026-05-04T07:45:47.397+00:00,request,ServiceA,310,1,3346.736,0.0,2613.193,0.0
2026-05-04T07:45:47.397+00:00,request,ServiceA,774,1,3601.622,0.0,2628.637,0.0
2026-05-04T07:45:47.398+00:00,request,ServiceA,700,1,3202.222,0.0,2637.461,0.0
2026-05-04T07:45:47.398+00:00,request,ServiceA,244,1,2860.229,0.0,2640.837,0.0
2026-05-04T07:45:47.398+00:00,request,ServiceA,119,1,3255.563,0.0,2650.012,0.0
2026-05-04T07:45:47.398+00:00,request,ServiceA,589,1,3344.37,0.0,2660.223,0.0
2026-05-04T07:45:47.432+00:00,request,ServiceA,395,0,2423.771,0.0,2656.796,0.0
2026-05-04T07:45:47.557+00:00,request,ServiceA,228,1,1924.55,0.0,2646.335,0.0
2026-05-04T07:45:47.557+00:00,request,ServiceA,339,1,2907.989,0.0,2650.021,0.0
2026-05-04T07:45:47.557+00:00,request,ServiceA,605,1,3584.492,0.0,2662.999,0.0
2026-05-04T07:45:47.557+00:00,request,ServiceA,483,1,3750.275,0.0,2677.894,0.0
2026-05-04T07:45:47.557+00:00,request,ServiceA,947,1,3377.258,0.0,2687.344,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,951,1,2890.461,0.0,2690.053,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,146,1,2345.217,0.0,2685.515,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,625,1,2832.767,0.0,2687.428,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,737,1,3255.415,0.0,2694.71,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,504,1,2738.886,0.0,2695.269,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,841,1,3538.716,0.0,2705.812,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,556,1,3682.047,0.0,2717.864,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,428,1,3020.324,0.0,2721.553,0.0
2026-05-04T07:45:47.558+00:00,request,ServiceA,4,1,3784.518,0.0,2734.36,0.0
2026-05-04T07:45:47.561+00:00,request,ServiceA,24,0,3784.687,0.0,2746.863,0.0
2026-05-04T07:45:47.600+00:00,request,ServiceA,471,1,3793.266,0.0,2759.174,0.0
2026-05-04T07:45:47.600+00:00,request,ServiceA,813,1,2467.627,0.0,2755.784,0.0
2026-05-04T07:45:47.600+00:00,request,ServiceA,493,1,3533.272,0.0,2764.721,0.0
2026-05-04T07:45:47.601+00:00,request,ServiceA,64,1,3819.953,0.0,2776.712,0.0
2026-05-04T07:45:47.601+00:00,request,ServiceA,848,1,3596.536,0.0,2785.923,0.0
2026-05-04T07:45:47.601+00:00,request,ServiceA,551,1,3455.301,0.0,2793.361,0.0
2026-05-04T07:45:47.601+00:00,request,ServiceA,84,1,3249.513,0.0,2798.374,0.0
2026-05-04T07:45:47.601+00:00,request,ServiceA,58,1,3821.552,0.0,2809.495,0.0
2026-05-04T07:45:47.602+00:00,request,ServiceA,738,1,3523.31,0.0,2817.17,0.0
2026-05-04T07:45:47.602+00:00,request,ServiceA,441,1,2874.365,0.0,2817.779,0.0
2026-05-04T07:45:47.653+00:00,request,ServiceA,978,1,3507.155,0.0,2825.036,0.0
2026-05-04T07:45:47.653+00:00,request,ServiceA,390,1,1958.059,0.0,2816.005,0.0
2026-05-04T07:45:47.653+00:00,request,ServiceA,554,1,3713.744,0.0,2825.26,0.0
2026-05-04T07:45:47.653+00:00,request,ServiceA,980,1,2880.49,0.0,2825.823,0.0
