timestamp,event_type,service_name,request_index,failed,request_duration_ms,resource_usage_percent,mean_request_duration_ms,mean_resource_usage_percent
2026-05-04T00:56:36.074+00:00,request,ServiceA,32,0,847.806,0.0,847.806,0.0
2026-05-04T00:56:36.103+00:00,request,ServiceA,22,0,878.058,0.0,862.932,0.0
2026-05-04T00:56:36.179+00:00,request,ServiceA,31,0,952.969,0.0,892.944,0.0
2026-05-04T00:56:36.183+00:00,request,ServiceA,69,0,952.594,0.0,907.857,0.0
2026-05-04T00:56:36.198+00:00,request,ServiceA,47,0,969.82,0.0,920.249,0.0
2026-05-04T00:56:36.200+00:00,request,ServiceA,9,0,976.359,0.0,929.601,0.0
2026-05-04T00:56:36.260+00:00,request,ServiceA,27,1,1034.263,0.0,944.552,0.0
2026-05-04T00:56:36.260+00:00,request,ServiceA,71,1,1028.67,0.0,955.067,0.0
2026-05-04T00:56:36.260+00:00,request,ServiceA,65,1,1030.636,0.0,963.464,0.0
2026-05-04T00:56:36.261+00:00,request,ServiceA,39,1,1033.678,0.0,970.485,0.0
2026-05-04T00:56:36.283+00:00,request,ServiceA,67,0,1053.523,0.0,978.034,0.0
2026-05-04T00:56:36.292+00:00,request,ServiceA,93,1,1058.286,0.0,984.722,0.0
2026-05-04T00:56:36.292+00:00,request,ServiceA,64,1,1062.139,0.0,990.677,0.0
2026-05-04T00:56:36.292+00:00,request,ServiceA,19,1,1066.799,0.0,996.114,0.0
2026-05-04T00:56:36.297+00:00,request,ServiceA,77,0,1065.215,0.0,1000.721,0.0
2026-05-04T00:56:36.297+00:00,request,ServiceA,82,0,1064.984,0.0,1004.737,0.0
2026-05-04T00:56:37.488+00:00,request,ServiceA,85,0,2255.19,0.0,1078.293,0.0
2026-05-04T00:56:37.580+00:00,request,ServiceA,92,0,2346.309,0.0,1148.739,0.0
2026-05-04T00:56:37.584+00:00,request,ServiceA,88,0,2351.204,0.0,1212.026,0.0
2026-05-04T00:56:37.589+00:00,request,ServiceA,6,0,2365.518,0.0,1269.701,0.0
2026-05-04T00:56:37.596+00:00,request,ServiceA,62,0,2365.305,0.0,1321.873,0.0
2026-05-04T00:56:37.892+00:00,request,ServiceA,96,0,2658.262,0.0,1382.617,0.0
2026-05-04T00:56:37.902+00:00,request,ServiceA,35,0,2675.105,0.0,1438.813,0.0
2026-05-04T00:56:37.984+00:00,request,ServiceA,86,0,2751.759,0.0,1493.519,0.0
2026-05-04T00:56:38.003+00:00,request,ServiceA,61,0,2772.655,0.0,1544.684,0.0
2026-05-04T00:56:38.098+00:00,resource,,,,,102.68,1544.684,102.68
2026-05-04T00:56:38.292+00:00,request,ServiceA,63,0,3061.139,102.68,1603.009,102.68
2026-05-04T00:56:38.489+00:00,request,ServiceA,40,0,3261.804,102.68,1664.446,102.68
2026-05-04T00:56:38.694+00:00,request,ServiceA,26,0,3467.64,102.68,1728.846,102.68
2026-05-04T00:56:38.877+00:00,request,ServiceA,53,0,3648.586,102.68,1795.044,102.68
2026-05-04T00:56:39.375+00:00,request,ServiceA,54,0,4144.414,102.68,1873.356,102.68
2026-05-04T00:56:39.685+00:00,request,ServiceA,49,0,4456.15,102.68,1956.672,102.68
2026-05-04T00:56:40.172+00:00,request,ServiceA,98,0,4938.205,102.68,2049.845,102.68
2026-05-04T00:56:40.380+00:00,request,ServiceA,50,0,5151.445,102.68,2143.833,102.68
2026-05-04T00:56:40.400+00:00,request,ServiceA,91,0,5166.704,102.68,2232.741,102.68
2026-05-04T00:56:40.591+00:00,request,ServiceA,21,0,5355.84,102.68,2321.972,102.68
2026-05-04T00:56:40.671+00:00,request,ServiceA,55,0,5439.898,102.68,2408.581,102.68
2026-05-04T00:56:40.686+00:00,request,ServiceA,59,0,5457.016,102.68,2490.971,102.68
2026-05-04T00:56:40.690+00:00,request,ServiceA,90,0,5456.873,102.68,2569.022,102.68
2026-05-04T00:56:40.711+00:00,request,ServiceA,78,0,5478.87,102.68,2643.633,102.68
2026-05-04T00:56:40.782+00:00,request,ServiceA,20,0,5556.959,102.68,2716.466,102.68
2026-05-04T00:56:41.000+00:00,request,ServiceA,44,0,5772.119,102.68,2790.994,102.68
2026-05-04T00:56:41.090+00:00,request,ServiceA,11,0,5865.725,102.68,2864.202,102.68
2026-05-04T00:56:41.100+00:00,request,ServiceA,60,0,5870.224,102.68,2934.11,102.68
2026-05-04T00:56:41.182+00:00,request,ServiceA,4,0,5959.618,102.68,3002.871,102.68
2026-05-04T00:56:41.193+00:00,request,ServiceA,17,0,5968.446,102.68,3068.773,102.68
2026-05-04T00:56:41.277+00:00,request,ServiceA,41,0,6049.24,102.68,3133.566,102.68
2026-05-04T00:56:41.299+00:00,request,ServiceA,33,0,6071.976,102.68,3196.085,102.68
2026-05-04T00:56:41.375+00:00,request,ServiceA,70,0,6144.095,102.68,3257.502,102.68
2026-05-04T00:56:41.583+00:00,request,ServiceA,52,0,6354.61,102.68,3320.708,102.68
2026-05-04T00:56:41.678+00:00,request,ServiceA,79,0,6446.201,102.68,3383.218,102.68
